area_name,area_code,date,new_cases,total_cases
Greenwich,E09000011,2020-11-15,53,3437
Hackney and City of London,E09000012,2020-11-15,44,4516
Hammersmith and Fulham,E09000013,2020-11-15,34,3282
Haringey,E09000014,2020-11-15,42,3651
Harrow,E09000015,2020-11-15,45,4129
Havering,E09000016,2020-11-15,105,5008
Hillingdon,E09000017,2020-11-15,93,5187
Hounslow,E09000018,2020-11-15,61,4561
Islington,E09000019,2020-11-15,28,3038
Kensington and Chelsea,E09000020,2020-11-15,24,2243
Kingston upon Thames,E09000021,2020-11-15,38,2714
Lambeth,E09000022,2020-11-15,43,4809
Lewisham,E09000023,2020-11-15,35,3641
Merton,E09000024,2020-11-15,43,2774
Newham,E09000025,2020-11-15,98,5705
Redbridge,E09000026,2020-11-15,94,5817
Richmond upon Thames,E09000027,2020-11-15,20,2566
Southwark,E09000028,2020-11-15,53,4256
Sutton,E09000029,2020-11-15,39,2773
Tower Hamlets,E09000030,2020-11-15,92,5419
Waltham Forest,E09000031,2020-11-15,55,4232
Wandsworth,E09000032,2020-11-15,42,4690
Westminster,E09000033,2020-11-15,39,3544
Barking and Dagenham,E09000002,2020-11-16,104,3629
Barnet,E09000003,2020-11-16,146,6032
Bexley,E09000004,2020-11-16,109,3930
Brent,E09000005,2020-11-16,141,5506
Bromley,E09000006,2020-11-16,92,4326
Camden,E09000007,2020-11-16,61,3153
Croydon,E09000008,2020-11-16,106,5188
Ealing,E09000009,2020-11-16,147,6844
Enfield,E09000010,2020-11-16,126,5152
Greenwich,E09000011,2020-11-16,116,3553
Hackney and City of London,E09000012,2020-11-16,88,4604
Hammersmith and Fulham,E09000013,2020-11-16,53,3335
Haringey,E09000014,2020-11-16,68,3719
Harrow,E09000015,2020-11-16,77,4206
Havering,E09000016,2020-11-16,170,5178
Hillingdon,E09000017,2020-11-16,103,5290
Hounslow,E09000018,2020-11-16,120,4681
Islington,E09000019,2020-11-16,62,3100
Kensington and Chelsea,E09000020,2020-11-16,38,2281
Kingston upon Thames,E09000021,2020-11-16,43,2757
Lambeth,E09000022,2020-11-16,106,4915
Lewisham,E09000023,2020-11-16,70,3711
Merton,E09000024,2020-11-16,70,2844
Newham,E09000025,2020-11-16,140,5845
Redbridge,E09000026,2020-11-16,152,5969
Richmond upon Thames,E09000027,2020-11-16,42,2608
Southwark,E09000028,2020-11-16,66,4322
Sutton,E09000029,2020-11-16,58,2831
Tower Hamlets,E09000030,2020-11-16,139,5558
Waltham Forest,E09000031,2020-11-16,112,4344
Wandsworth,E09000032,2020-11-16,81,4771
Westminster,E09000033,2020-11-16,65,3609
Barking and Dagenham,E09000002,2020-11-17,90,3719
Barnet,E09000003,2020-11-17,98,6130
Bexley,E09000004,2020-11-17,96,4026
Brent,E09000005,2020-11-17,109,5615
Bromley,E09000006,2020-11-17,75,4401
Camden,E09000007,2020-11-17,38,3191
Croydon,E09000008,2020-11-17,95,5283
Ealing,E09000009,2020-11-17,91,6935
Enfield,E09000010,2020-11-17,113,5265
Greenwich,E09000011,2020-11-17,101,3654
Hackney and City of London,E09000012,2020-11-17,89,4693
Hammersmith and Fulham,E09000013,2020-11-17,43,3378
Haringey,E09000014,2020-11-17,47,3766
Harrow,E09000015,2020-11-17,93,4299
Havering,E09000016,2020-11-17,150,5328
Hillingdon,E09000017,2020-11-17,98,5388
Hounslow,E09000018,2020-11-17,91,4772
Islington,E09000019,2020-11-17,53,3153
Kensington and Chelsea,E09000020,2020-11-17,38,2319
Kingston upon Thames,E09000021,2020-11-17,57,2814
Lambeth,E09000022,2020-11-17,49,4964
Lewisham,E09000023,2020-11-17,57,3768
Merton,E09000024,2020-11-17,59,2903
Newham,E09000025,2020-11-17,134,5979
Redbridge,E09000026,2020-11-17,141,6110
Richmond upon Thames,E09000027,2020-11-17,46,2654
Southwark,E09000028,2020-11-17,39,4361
Sutton,E09000029,2020-11-17,44,2875
Tower Hamlets,E09000030,2020-11-17,119,5677
Waltham Forest,E09000031,2020-11-17,83,4427
Wandsworth,E09000032,2020-11-17,71,4842
Westminster,E09000033,2020-11-17,48,3657
Barking and Dagenham,E09000002,2020-11-18,79,3798
Barnet,E09000003,2020-11-18,68,6198
Bexley,E09000004,2020-11-18,99,4125
Brent,E09000005,2020-11-18,104,5719
Bromley,E09000006,2020-11-18,84,4485
Camden,E09000007,2020-11-18,36,3227
Croydon,E09000008,2020-11-18,102,5385
Ealing,E09000009,2020-11-18,109,7044
Enfield,E09000010,2020-11-18,114,5379
Greenwich,E09000011,2020-11-18,80,3734
Hackney and City of London,E09000012,2020-11-18,75,4768
Hammersmith and Fulham,E09000013,2020-11-18,48,3426
Haringey,E09000014,2020-11-18,68,3834
Harrow,E09000015,2020-11-18,63,4362
Havering,E09000016,2020-11-18,132,5460
Hillingdon,E09000017,2020-11-18,88,5476
Hounslow,E09000018,2020-11-18,86,4858
Islington,E09000019,2020-11-18,53,3206
Kensington and Chelsea,E09000020,2020-11-18,26,2345
Kingston upon Thames,E09000021,2020-11-18,39,2853
Lambeth,E09000022,2020-11-18,71,5035
Lewisham,E09000023,2020-11-18,43,3811
Merton,E09000024,2020-11-18,64,2967
Newham,E09000025,2020-11-18,145,6124
Redbridge,E09000026,2020-11-18,154,6264
Richmond upon Thames,E09000027,2020-11-18,30,2684
Southwark,E09000028,2020-11-18,54,4415
Sutton,E09000029,2020-11-18,45,2920
Tower Hamlets,E09000030,2020-11-18,118,5795
Waltham Forest,E09000031,2020-11-18,87,4514
Wandsworth,E09000032,2020-11-18,48,4890
Westminster,E09000033,2020-11-18,42,3699
Barking and Dagenham,E09000002,2020-11-19,87,3885
Barnet,E09000003,2020-11-19,104,6302
Bexley,E09000004,2020-11-19,82,4207
Brent,E09000005,2020-11-19,94,5813
Bromley,E09000006,2020-11-19,47,4532
Camden,E09000007,2020-11-19,31,3258
Croydon,E09000008,2020-11-19,84,5469
Ealing,E09000009,2020-11-19,99,7143
Enfield,E09000010,2020-11-19,99,5478
Greenwich,E09000011,2020-11-19,86,3820
Hackney and City of London,E09000012,2020-11-19,61,4829
Hammersmith and Fulham,E09000013,2020-11-19,47,3473
Haringey,E09000014,2020-11-19,44,3878
Harrow,E09000015,2020-11-19,57,4419
Havering,E09000016,2020-11-19,146,5606
Hillingdon,E09000017,2020-11-19,76,5552
Hounslow,E09000018,2020-11-19,75,4933
Islington,E09000019,2020-11-19,37,3243
Kensington and Chelsea,E09000020,2020-11-19,29,2374
Kingston upon Thames,E09000021,2020-11-19,38,2891
Lambeth,E09000022,2020-11-19,55,5090
Lewisham,E09000023,2020-11-19,48,3859
Merton,E09000024,2020-11-19,56,3023
Newham,E09000025,2020-11-19,102,6226
Redbridge,E09000026,2020-11-19,136,6400
Richmond upon Thames,E09000027,2020-11-19,26,2710
Southwark,E09000028,2020-11-19,47,4462
Sutton,E09000029,2020-11-19,38,2958
Tower Hamlets,E09000030,2020-11-19,97,5892
Waltham Forest,E09000031,2020-11-19,67,4581
Wandsworth,E09000032,2020-11-19,40,4930
Westminster,E09000033,2020-11-19,44,3743
Barking and Dagenham,E09000002,2020-11-20,70,3955
Barnet,E09000003,2020-11-20,83,6385
Bexley,E09000004,2020-11-20,80,4287
Brent,E09000005,2020-11-20,87,5900
Bromley,E09000006,2020-11-20,51,4583
Camden,E09000007,2020-11-20,28,3286
Croydon,E09000008,2020-11-20,92,5561
Ealing,E09000009,2020-11-20,103,7246
Enfield,E09000010,2020-11-20,89,5567
Greenwich,E09000011,2020-11-20,61,3881
Hackney and City of London,E09000012,2020-11-20,51,4880
Hammersmith and Fulham,E09000013,2020-11-20,42,3515
Haringey,E09000014,2020-11-20,53,3931
Harrow,E09000015,2020-11-20,63,4482
Havering,E09000016,2020-11-20,98,5704
Hillingdon,E09000017,2020-11-20,80,5632
Hounslow,E09000018,2020-11-20,64,4997
Islington,E09000019,2020-11-20,43,3286
Kensington and Chelsea,E09000020,2020-11-20,34,2408
Kingston upon Thames,E09000021,2020-11-20,21,2912
Lambeth,E09000022,2020-11-20,65,5155
Lewisham,E09000023,2020-11-20,42,3901
Merton,E09000024,2020-11-20,33,3056
Newham,E09000025,2020-11-20,102,6328
Redbridge,E09000026,2020-11-20,137,6537
Richmond upon Thames,E09000027,2020-11-20,32,2742
Southwark,E09000028,2020-11-20,56,4518
Sutton,E09000029,2020-11-20,37,2995
Tower Hamlets,E09000030,2020-11-20,108,6000
Waltham Forest,E09000031,2020-11-20,108,4689
Wandsworth,E09000032,2020-11-20,54,4984
Westminster,E09000033,2020-11-20,39,3782
Barking and Dagenham,E09000002,2020-11-21,70,4025
Barnet,E09000003,2020-11-21,48,6433
Bexley,E09000004,2020-11-21,44,4331
Brent,E09000005,2020-11-21,66,5966
Bromley,E09000006,2020-11-21,39,4622
Camden,E09000007,2020-11-21,15,3301
Croydon,E09000008,2020-11-21,59,5620
Ealing,E09000009,2020-11-21,67,7313
Enfield,E09000010,2020-11-21,89,5656
Greenwich,E09000011,2020-11-21,37,3918
Hackney and City of London,E09000012,2020-11-21,26,4906
Hammersmith and Fulham,E09000013,2020-11-21,24,3539
Haringey,E09000014,2020-11-21,35,3966
Harrow,E09000015,2020-11-21,37,4519
Havering,E09000016,2020-11-21,75,5779
Hillingdon,E09000017,2020-11-21,52,5684
Hounslow,E09000018,2020-11-21,47,5044
Islington,E09000019,2020-11-21,28,3314
Kensington and Chelsea,E09000020,2020-11-21,15,2423
Kingston upon Thames,E09000021,2020-11-21,30,2942
Lambeth,E09000022,2020-11-21,50,5205
Lewisham,E09000023,2020-11-21,26,3927
Merton,E09000024,2020-11-21,42,3098
Newham,E09000025,2020-11-21,69,6397
Redbridge,E09000026,2020-11-21,97,6634
Richmond upon Thames,E09000027,2020-11-21,12,2754
Southwark,E09000028,2020-11-21,32,4550
Sutton,E09000029,2020-11-21,38,3033
Tower Hamlets,E09000030,2020-11-21,74,6074
Waltham Forest,E09000031,2020-11-21,78,4767
Wandsworth,E09000032,2020-11-21,28,5012
Westminster,E09000033,2020-11-21,27,3809
Barking and Dagenham,E09000002,2020-11-22,54,4079
Barnet,E09000003,2020-11-22,59,6492
Bexley,E09000004,2020-11-22,45,4376
Brent,E09000005,2020-11-22,63,6029
Bromley,E09000006,2020-11-22,34,4656
Camden,E09000007,2020-11-22,30,3331
Croydon,E09000008,2020-11-22,51,5671
Ealing,E09000009,2020-11-22,67,7380
Enfield,E09000010,2020-11-22,63,5719
Greenwich,E09000011,2020-11-22,41,3959
Hackney and City of London,E09000012,2020-11-22,59,4965
Hammersmith and Fulham,E09000013,2020-11-22,22,3561
Haringey,E09000014,2020-11-22,34,4000
Harrow,E09000015,2020-11-22,38,4557
Havering,E09000016,2020-11-22,91,5870
Hillingdon,E09000017,2020-11-22,64,5748
Hounslow,E09000018,2020-11-22,48,5092
Islington,E09000019,2020-11-22,29,3343
Kensington and Chelsea,E09000020,2020-11-22,22,2445
Kingston upon Thames,E09000021,2020-11-22,41,2983
Lambeth,E09000022,2020-11-22,35,5240
Lewisham,E09000023,2020-11-22,21,3948
Merton,E09000024,2020-11-22,20,3118
Newham,E09000025,2020-11-22,94,6491
Redbridge,E09000026,2020-11-22,107,6741
Richmond upon Thames,E09000027,2020-11-22,15,2769
Southwark,E09000028,2020-11-22,24,4574
Sutton,E09000029,2020-11-22,23,3056
Tower Hamlets,E09000030,2020-11-22,54,6128
Waltham Forest,E09000031,2020-11-22,65,4832
Wandsworth,E09000032,2020-11-22,32,5044
Westminster,E09000033,2020-11-22,34,3843
Barking and Dagenham,E09000002,2020-11-23,89,4168
Barnet,E09000003,2020-11-23,87,6579
Bexley,E09000004,2020-11-23,102,4478
Brent,E09000005,2020-11-23,70,6099
Bromley,E09000006,2020-11-23,81,4737
Camden,E09000007,2020-11-23,49,3380
Croydon,E09000008,2020-11-23,83,5754
Ealing,E09000009,2020-11-23,120,7500
Enfield,E09000010,2020-11-23,98,5817
Greenwich,E09000011,2020-11-23,95,4054
Hackney and City of London,E09000012,2020-11-23,57,5022
Hammersmith and Fulham,E09000013,2020-11-23,31,3592
Haringey,E09000014,2020-11-23,56,4056
Harrow,E09000015,2020-11-23,70,4627
Havering,E09000016,2020-11-23,113,5983
Hillingdon,E09000017,2020-11-23,86,5834
Hounslow,E09000018,2020-11-23,77,5169
Islington,E09000019,2020-11-23,50,3393
Kensington and Chelsea,E09000020,2020-11-23,27,2472
Kingston upon Thames,E09000021,2020-11-23,44,3027
Lambeth,E09000022,2020-11-23,59,5299
Lewisham,E09000023,2020-11-23,60,4008
Merton,E09000024,2020-11-23,47,3165
Newham,E09000025,2020-11-23,118,6609
Redbridge,E09000026,2020-11-23,150,6891
Richmond upon Thames,E09000027,2020-11-23,30,2799
Southwark,E09000028,2020-11-23,58,4632
Sutton,E09000029,2020-11-23,32,3088
Tower Hamlets,E09000030,2020-11-23,132,6260
Waltham Forest,E09000031,2020-11-23,98,4930
Wandsworth,E09000032,2020-11-23,71,5115
Westminster,E09000033,2020-11-23,46,3889
Barking and Dagenham,E09000002,2020-11-24,78,4246
Barnet,E09000003,2020-11-24,103,6682
Bexley,E09000004,2020-11-24,76,4554
Brent,E09000005,2020-11-24,97,6196
Bromley,E09000006,2020-11-24,82,4819
Camden,E09000007,2020-11-24,39,3419
Croydon,E09000008,2020-11-24,80,5834
Ealing,E09000009,2020-11-24,95,7595
Enfield,E09000010,2020-11-24,84,5901
Greenwich,E09000011,2020-11-24,64,4118
Hackney and City of London,E09000012,2020-11-24,53,5075
Hammersmith and Fulham,E09000013,2020-11-24,33,3625
Haringey,E09000014,2020-11-24,42,4098
Harrow,E09000015,2020-11-24,46,4673
Havering,E09000016,2020-11-24,93,6076
Hillingdon,E09000017,2020-11-24,84,5918
Hounslow,E09000018,2020-11-24,83,5252
Islington,E09000019,2020-11-24,37,3430
Kensington and Chelsea,E09000020,2020-11-24,31,2503
Kingston upon Thames,E09000021,2020-11-24,42,3069
Lambeth,E09000022,2020-11-24,59,5358
Lewisham,E09000023,2020-11-24,43,4051
Merton,E09000024,2020-11-24,49,3214
Newham,E09000025,2020-11-24,143,6752
Redbridge,E09000026,2020-11-24,128,7019
Richmond upon Thames,E09000027,2020-11-24,34,2833
Southwark,E09000028,2020-11-24,65,4697
Sutton,E09000029,2020-11-24,41,3129
Tower Hamlets,E09000030,2020-11-24,89,6349
Waltham Forest,E09000031,2020-11-24,87,5017
Wandsworth,E09000032,2020-11-24,41,5156
Westminster,E09000033,2020-11-24,29,3918
Barking and Dagenham,E09000002,2020-11-25,91,4337
Barnet,E09000003,2020-11-25,108,6790
Bexley,E09000004,2020-11-25,68,4622
Brent,E09000005,2020-11-25,96,6292
Bromley,E09000006,2020-11-25,74,4893
Camden,E09000007,2020-11-25,52,3471
Croydon,E09000008,2020-11-25,82,5916
Ealing,E09000009,2020-11-25,107,7702
Enfield,E09000010,2020-11-25,63,5964
Greenwich,E09000011,2020-11-25,69,4187
Hackney and City of London,E09000012,2020-11-25,56,5131
Hammersmith and Fulham,E09000013,2020-11-25,28,3653
Haringey,E09000014,2020-11-25,53,4151
Harrow,E09000015,2020-11-25,38,4711
Havering,E09000016,2020-11-25,126,6202
Hillingdon,E09000017,2020-11-25,69,5987
Hounslow,E09000018,2020-11-25,73,5325
Islington,E09000019,2020-11-25,29,3459
Kensington and Chelsea,E09000020,2020-11-25,25,2528
Kingston upon Thames,E09000021,2020-11-25,64,3133
Lambeth,E09000022,2020-11-25,43,5401
Lewisham,E09000023,2020-11-25,61,4112
Merton,E09000024,2020-11-25,48,3262
Newham,E09000025,2020-11-25,137,6889
Redbridge,E09000026,2020-11-25,154,7173
Richmond upon Thames,E09000027,2020-11-25,27,2860
Southwark,E09000028,2020-11-25,53,4750
Sutton,E09000029,2020-11-25,51,3180
Tower Hamlets,E09000030,2020-11-25,118,6467
Waltham Forest,E09000031,2020-11-25,90,5107
Wandsworth,E09000032,2020-11-25,49,5205
Westminster,E09000033,2020-11-25,36,3954
Barking and Dagenham,E09000002,2020-11-26,75,4412
Barnet,E09000003,2020-11-26,81,6871
Bexley,E09000004,2020-11-26,100,4722
Brent,E09000005,2020-11-26,75,6367
Bromley,E09000006,2020-11-26,71,4964
Camden,E09000007,2020-11-26,42,3513
Croydon,E09000008,2020-11-26,67,5983
Ealing,E09000009,2020-11-26,69,7771
Enfield,E09000010,2020-11-26,77,6041
Greenwich,E09000011,2020-11-26,57,4244
Hackney and City of London,E09000012,2020-11-26,84,5215
Hammersmith and Fulham,E09000013,2020-11-26,32,3685
Haringey,E09000014,2020-11-26,52,4203
Harrow,E09000015,2020-11-26,50,4761
Havering,E09000016,2020-11-26,102,6304
Hillingdon,E09000017,2020-11-26,64,6051
Hounslow,E09000018,2020-11-26,73,5398
Islington,E09000019,2020-11-26,38,3497
Kensington and Chelsea,E09000020,2020-11-26,28,2556
Kingston upon Thames,E09000021,2020-11-26,53,3186
Lambeth,E09000022,2020-11-26,42,5443
Lewisham,E09000023,2020-11-26,46,4158
Merton,E09000024,2020-11-26,54,3316
Newham,E09000025,2020-11-26,123,7012
Redbridge,E09000026,2020-11-26,135,7308
Richmond upon Thames,E09000027,2020-11-26,23,2883
Southwark,E09000028,2020-11-26,35,4785
Sutton,E09000029,2020-11-26,47,3227
Tower Hamlets,E09000030,2020-11-26,97,6564
Waltham Forest,E09000031,2020-11-26,68,5175
Wandsworth,E09000032,2020-11-26,58,5263
Westminster,E09000033,2020-11-26,45,3999
Barking and Dagenham,E09000002,2020-11-27,96,4508
Barnet,E09000003,2020-11-27,84,6955
Bexley,E09000004,2020-11-27,85,4807
Brent,E09000005,2020-11-27,74,6441
Bromley,E09000006,2020-11-27,92,5056
Camden,E09000007,2020-11-27,28,3541
Croydon,E09000008,2020-11-27,103,6086
Ealing,E09000009,2020-11-27,79,7850
Enfield,E09000010,2020-11-27,69,6110
Greenwich,E09000011,2020-11-27,57,4301
Hackney and City of London,E09000012,2020-11-27,67,5282
Hammersmith and Fulham,E09000013,2020-11-27,23,3708
Haringey,E09000014,2020-11-27,74,4277
Harrow,E09000015,2020-11-27,54,4815
Havering,E09000016,2020-11-27,119,6423
Hillingdon,E09000017,2020-11-27,66,6117
Hounslow,E09000018,2020-11-27,53,5451
Islington,E09000019,2020-11-27,40,3537
Kensington and Chelsea,E09000020,2020-11-27,17,2573
Kingston upon Thames,E09000021,2020-11-27,33,3219
Lambeth,E09000022,2020-11-27,57,5500
Lewisham,E09000023,2020-11-27,52,4210
Merton,E09000024,2020-11-27,78,3394
Newham,E09000025,2020-11-27,131,7143
Redbridge,E09000026,2020-11-27,157,7465
Richmond upon Thames,E09000027,2020-11-27,32,2915
Southwark,E09000028,2020-11-27,50,4835
Sutton,E09000029,2020-11-27,35,3262
Tower Hamlets,E09000030,2020-11-27,107,6671
Waltham Forest,E09000031,2020-11-27,99,5274
Wandsworth,E09000032,2020-11-27,53,5316
Westminster,E09000033,2020-11-27,29,4028
Barking and Dagenham,E09000002,2020-11-28,64,4572
Barnet,E09000003,2020-11-28,67,7022
Bexley,E09000004,2020-11-28,64,4871
Brent,E09000005,2020-11-28,58,6499
Bromley,E09000006,2020-11-28,59,5115
Camden,E09000007,2020-11-28,29,3570
Croydon,E09000008,2020-11-28,51,6137
Ealing,E09000009,2020-11-28,70,7920
Enfield,E09000010,2020-11-28,61,6171
Greenwich,E09000011,2020-11-28,43,4344
Hackney and City of London,E09000012,2020-11-28,40,5322
Hammersmith and Fulham,E09000013,2020-11-28,21,3729
Haringey,E09000014,2020-11-28,52,4329
Harrow,E09000015,2020-11-28,48,4863
Havering,E09000016,2020-11-28,110,6533
Hillingdon,E09000017,2020-11-28,50,6167
Hounslow,E09000018,2020-11-28,52,5503
Islington,E09000019,2020-11-28,27,3564
Kensington and Chelsea,E09000020,2020-11-28,19,2592
Kingston upon Thames,E09000021,2020-11-28,50,3269
Lambeth,E09000022,2020-11-28,48,5548
Lewisham,E09000023,2020-11-28,44,4254
Merton,E09000024,2020-11-28,50,3444
Newham,E09000025,2020-11-28,91,7234
Redbridge,E09000026,2020-11-28,106,7571
Richmond upon Thames,E09000027,2020-11-28,17,2932
Southwark,E09000028,2020-11-28,30,4865
Sutton,E09000029,2020-11-28,32,3294
Tower Hamlets,E09000030,2020-11-28,57,6728
Waltham Forest,E09000031,2020-11-28,68,5342
Wandsworth,E09000032,2020-11-28,31,5347
Westminster,E09000033,2020-11-28,28,4056
Barking and Dagenham,E09000002,2020-11-29,80,4652
Barnet,E09000003,2020-11-29,87,7109
Bexley,E09000004,2020-11-29,46,4917
Brent,E09000005,2020-11-29,63,6562
Bromley,E09000006,2020-11-29,52,5167
Camden,E09000007,2020-11-29,25,3595
Croydon,E09000008,2020-11-29,56,6193
Ealing,E09000009,2020-11-29,52,7972
Enfield,E09000010,2020-11-29,96,6267
Greenwich,E09000011,2020-11-29,48,4392
Hackney and City of London,E09000012,2020-11-29,30,5352
Hammersmith and Fulham,E09000013,2020-11-29,16,3745
Haringey,E09000014,2020-11-29,57,4386
Harrow,E09000015,2020-11-29,62,4925
Havering,E09000016,2020-11-29,94,6627
Hillingdon,E09000017,2020-11-29,66,6233
Hounslow,E09000018,2020-11-29,37,5540
Islington,E09000019,2020-11-29,38,3602
Kensington and Chelsea,E09000020,2020-11-29,17,2609
Kingston upon Thames,E09000021,2020-11-29,27,3296
Lambeth,E09000022,2020-11-29,35,5583
Lewisham,E09000023,2020-11-29,30,4284
Merton,E09000024,2020-11-29,39,3483
Newham,E09000025,2020-11-29,79,7313
Redbridge,E09000026,2020-11-29,113,7684
Richmond upon Thames,E09000027,2020-11-29,12,2944
Southwark,E09000028,2020-11-29,35,4900
Sutton,E09000029,2020-11-29,42,3336
Tower Hamlets,E09000030,2020-11-29,68,6796
Waltham Forest,E09000031,2020-11-29,84,5426
Wandsworth,E09000032,2020-11-29,43,5390
Westminster,E09000033,2020-11-29,22,4078
Barking and Dagenham,E09000002,2020-11-30,111,4763
Barnet,E09000003,2020-11-30,105,7214
Bexley,E09000004,2020-11-30,103,5020
Brent,E09000005,2020-11-30,69,6631
Bromley,E09000006,2020-11-30,125,5292
Camden,E09000007,2020-11-30,36,3631
Croydon,E09000008,2020-11-30,108,6301
Ealing,E09000009,2020-11-30,97,8069
Enfield,E09000010,2020-11-30,123,6390
Greenwich,E09000011,2020-11-30,67,4459
Hackney and City of London,E09000012,2020-11-30,90,5442
Hammersmith and Fulham,E09000013,2020-11-30,33,3778
Haringey,E09000014,2020-11-30,81,4467
Harrow,E09000015,2020-11-30,76,5001
Havering,E09000016,2020-11-30,144,6771
Hillingdon,E09000017,2020-11-30,76,6309
Hounslow,E09000018,2020-11-30,65,5605
Islington,E09000019,2020-11-30,60,3662
Kensington and Chelsea,E09000020,2020-11-30,43,2652
Kingston upon Thames,E09000021,2020-11-30,70,3366
Lambeth,E09000022,2020-11-30,82,5665
Lewisham,E09000023,2020-11-30,56,4340
Merton,E09000024,2020-11-30,50,3533
Newham,E09000025,2020-11-30,160,7473
Redbridge,E09000026,2020-11-30,147,7831
Richmond upon Thames,E09000027,2020-11-30,21,2965
Southwark,E09000028,2020-11-30,78,4978
Sutton,E09000029,2020-11-30,54,3390
Tower Hamlets,E09000030,2020-11-30,121,6917
Waltham Forest,E09000031,2020-11-30,124,5550
Wandsworth,E09000032,2020-11-30,69,5459
Westminster,E09000033,2020-11-30,43,4121
Barking and Dagenham,E09000002,2020-12-01,90,4853
Barnet,E09000003,2020-12-01,82,7296
Bexley,E09000004,2020-12-01,104,5124
Brent,E09000005,2020-12-01,73,6704
